tractID,Unnamed: 0,nodeID,dki_fa,dki_md,dki_mk,dki_awf,subjectID
SLF_R,1049.5,49.5,0.5260641555566103,0.0008181051232839789,1.055262672549172,0.40829209384511744,150524
SupFrontal,2149.5,49.5,0.5670826687701287,0.000891633130343904,1.0238110033836103,0.406471782093023,150524
SupParietal,2249.5,49.5,0.5736190330420223,0.0008915725265236581,0.9715433308183384,0.40036230926898275,150524
Temporal,2349.5,49.5,0.6099721334829165,0.000979306619423723,0.9956575044698162,0.41529458905421995,150524
UNC_L,1549.5,49.5,0.44584823644249255,0.000965825577045091,0.962218017293892,0.3319508166465633,150524
UNC_R,1449.5,49.5,0.43395527114982385,0.000991236798079266,0.9581686842961225,0.3226446961098713,150524
ARC_L,1349.5,49.5,0.5008728207809261,0.0008682044536710461,1.0573522871717704,0.3962858383696005,150625
ARC_R,1249.5,49.5,0.4871342708260793,0.0008550201875769931,1.0668961777934016,0.3905172986504109,150625
ATR_L,149.5,49.5,0.45887441242894667,0.0008240416149512001,1.010568862880222,0.35500011758660555,150625
ATR_R,49.5,49.5,0.4314721372896749,0.0009151747133122511,1.057232390054448,0.35316526676016535,150625
AntFrontal,1649.5,49.5,0.5595738219358474,0.0008776147300252669,1.049574173088485,0.4024390632679378,150625
CGC_L,349.5,49.5,0.5068266607870584,0.000889251033045842,1.035072079709243,0.37872616989998525,150625
CGC_R,249.5,49.5,0.4976715694565471,0.00088700575035215,1.0696579085036197,0.3861210634190192,150625
CST_L,549.5,49.5,0.549827843044094,0.0008613697711123131,1.1124289488288068,0.4131759526473584,150625
CST_R,449.5,49.5,0.5449443845280192,0.0008674839291231449,1.1146427260130607,0.4148547352177329,150625
IFO_L,749.5,49.5,0.5444707931591869,0.000892009767641283,1.034079337349226,0.3834821559019289,150625
IFO_R,649.5,49.5,0.5222648874609064,0.0009429860495123029,1.0025960777692482,0.3667174125437581,150625
ILF_L,949.5,49.5,0.5130461754632247,0.000934406692009664,0.9751762853354213,0.363861298126366,150625
ILF_R,849.5,49.5,0.5024941382497905,0.000941041963877229,0.9706865748012811,0.3592346694616404,150625
Motor,1749.5,49.5,0.5551449488664231,0.000889086485112751,1.0489369084473659,0.40801056377925476,150625
Occipital,1849.5,49.5,0.6391072245434605,0.000961648291515447,0.9960996260879458,0.4196176102215777,150625
Orbital,1949.5,49.5,0.5533405014255713,0.000896595166721802,1.0924225712887345,0.39027246837455726,150625
PostParietal,2049.5,49.5,0.570807786708945,0.0008732609316549141,1.0207338818001472,0.42389792918559543,150625
SLF_L,1149.5,49.5,0.4776316097898738,0.000903709087849167,1.0423514755455883,0.38576327774899943,150625
